position,billboard_name
1,resources/billboards/great_lakes.bmp
2,resources/billboards/fundraising.bmp
3,resources/billboards/handwashing.bmp
4,resources/billboards/furniture.bmp
5,resources/billboards/regular_doctor_visits.bmp
6,resources/billboards/car_insurance.bmp
7,resources/billboards/lawyer.bmp
8,resources/billboards/pottery_class.bmp
9,resources/billboards/healthy_diet.bmp
10,resources/billboards/grocery_store.bmp
11,resources/billboards/museum.bmp
12,resources/billboards/clothes_sale.bmp
13,resources/billboards/polar_bear.bmp
14,resources/billboards/brunch.bmp
15,resources/billboards/healthy_sleep.bmp
16,resources/billboards/vaccination.bmp
17,resources/billboards/jogging_physical_activity.bmp
18,resources/billboards/coffee.bmp
19,resources/billboards/diabetes_awareness.bmp
20,resources/billboards/buckle_up.bmp
21,resources/billboards/pizza.bmp
22,resources/billboards/cosmetics.bmp
23,resources/billboards/carpet_cleaning.bmp
24,resources/billboards/binge_drinking.bmp
25,resources/billboards/HIV.bmp
26,resources/billboards/sun_skin_protection.bmp
27,resources/billboards/employee_wellness.bmp
28,resources/billboards/travel_agency.bmp
29,resources/billboards/smartphone.bmp
30,resources/billboards/hotel.bmp
31,resources/billboards/pet_store.bmp
32,resources/billboards/caffeine_consumption.bmp
33,resources/billboards/movie_premiere.bmp
34,resources/billboards/texting_driving.bmp
35,resources/billboards/smoking_cessation.bmp
36,resources/billboards/moving_business.bmp
37,resources/billboards/drug_abuse.bmp
38,resources/billboards/burger.bmp
39,resources/billboards/mental_health.bmp
40,resources/billboards/recycling.bmp
