seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.08    	6.72    	0.75    	110.40  	-3.23   	2.85    	0.62    	4.33    	-       	
0.14    	0.00    	0.00    	0.00    	-3.23   	2.85    	0.62    	4.37    	-       	
0.21    	8.91    	2.03    	19.79   	-3.22   	2.85    	0.62    	4.32    	-       	
0.27    	4.33    	2.47    	9.61    	-3.22   	2.85    	0.62    	4.40    	-       	
0.37    	3.92    	2.47    	9.72    	-3.21   	2.85    	0.61    	4.37    	-       	
0.43    	3.64    	2.48    	9.81    	-3.20   	2.85    	0.61    	4.32    	-       	
0.52    	3.63    	2.48    	9.81    	-3.20   	2.85    	0.61    	4.31    	-       	
0.59    	3.61    	2.66    	9.82    	-3.20   	2.85    	0.61    	4.26    	-       	
0.66    	3.93    	2.58    	9.72    	-3.19   	2.85    	0.61    	4.22    	-       	
0.73    	3.72    	2.55    	9.78    	-3.19   	2.85    	0.61    	4.21    	-       	
0.81    	4.51    	2.79    	9.57    	-3.18   	2.85    	0.60    	4.37    	-       	
0.87    	3.60    	2.49    	9.82    	-3.17   	2.84    	0.59    	4.16    	-       	
0.93    	4.49    	2.55    	9.58    	-3.15   	2.84    	0.58    	4.18    	-       	
0.97    	19.65   	2.50    	25.23   	-3.15   	2.84    	0.58    	4.21    	-       	
1.02    	22.08   	2.53    	26.44   	-3.14   	2.84    	0.58    	4.25    	-       	
1.06    	8.88    	2.02    	6.96    	-3.14   	2.84    	0.57    	4.21    	-       	
1.12    	6.25    	0.62    	2.02    	-3.14   	2.84    	0.57    	4.47    	-       	
1.16    	3.76    	0.62    	1.05    	-3.14   	2.84    	0.57    	4.41    	-       	
1.21    	4.01    	0.62    	1.16    	-3.13   	2.84    	0.56    	4.38    	-       	
1.24    	3.81    	0.62    	1.17    	-3.13   	2.84    	0.56    	4.31    	-       	
1.29    	3.61    	0.62    	1.18    	-3.12   	2.83    	0.55    	4.22    	-       	
1.32    	3.53    	0.62    	1.05    	-3.12   	2.83    	0.55    	4.20    	-       	
1.35    	3.69    	0.62    	0.85    	-3.11   	2.83    	0.54    	4.16    	-       	
1.37    	3.73    	0.62    	0.89    	-3.11   	2.83    	0.54    	4.14    	-       	
1.40    	3.86    	0.62    	1.30    	-3.11   	2.83    	0.54    	4.15    	-       	
1.42    	4.06    	0.62    	1.55    	-3.12   	2.83    	0.54    	4.12    	-       	
1.45    	3.78    	0.62    	1.80    	-3.12   	2.83    	0.55    	4.04    	-       	
1.48    	3.71    	0.62    	2.33    	-3.12   	2.83    	0.55    	3.90    	-       	
1.51    	0.00    	0.00    	0.00    	-3.13   	2.83    	0.56    	0.00    	-       	
1.56    	0.00    	0.00    	0.00    	-3.13   	2.83    	0.57    	0.00    	-       	
1.61    	0.00    	0.00    	0.00    	-3.14   	2.83    	0.58    	0.00    	-       	
1.69    	3.38    	0.62    	9.06    	-3.15   	2.83    	0.59    	3.95    	-       	
1.76    	3.15    	0.62    	8.57    	-3.16   	2.83    	0.60    	3.97    	-       	
1.83    	3.53    	0.62    	23.32   	-3.18   	2.83    	0.61    	4.08    	-       	
1.89    	5.45    	3.03    	255.63  	-3.19   	2.83    	0.61    	4.23    	-       	
1.96    	4.20    	0.62    	106.68  	-3.21   	2.83    	0.62    	4.25    	-       	
2.02    	9.91    	0.94    	116.32  	-3.21   	2.84    	0.62    	4.26    	-       	
2.10    	0.00    	0.00    	0.00    	-3.22   	2.84    	0.62    	4.29    	-       	
2.16    	0.00    	0.00    	0.00    	-3.23   	2.84    	0.61    	4.30    	-       	
2.23    	-20.62  	4.51    	260.18  	-3.24   	2.85    	0.61    	4.26    	-       	
2.29    	0.00    	0.00    	0.00    	-3.25   	2.85    	0.61    	4.24    	-       	
2.36    	-18.87  	0.62    	235.58  	-3.25   	2.85    	0.61    	4.20    	-       	
2.43    	0.00    	0.00    	0.00    	-3.26   	2.85    	0.61    	4.20    	-       	
2.50    	0.00    	0.00    	0.00    	-3.26   	2.85    	0.61    	4.18    	-       	
2.56    	0.00    	0.00    	0.00    	-3.25   	2.85    	0.61    	4.19    	-       	
2.63    	0.00    	0.00    	0.00    	-3.25   	2.85    	0.62    	4.20    	-       	
2.71    	0.00    	0.00    	0.00    	-3.25   	2.85    	0.66    	4.23    	-       	
2.78    	0.00    	0.00    	0.00    	-3.25   	2.84    	0.71    	4.24    	-       	
2.84    	0.00    	0.00    	0.00    	-3.25   	2.84    	0.74    	4.29    	-       	
2.91    	0.00    	0.00    	0.00    	-3.25   	2.84    	0.78    	4.46    	-       	
2.97    	0.00    	0.00    	0.00    	-3.24   	2.84    	0.81    	4.55    	-       	
3.04    	0.00    	0.00    	0.00    	-3.24   	2.82    	0.84    	4.51    	-       	
3.11    	0.00    	0.00    	0.00    	-3.24   	2.82    	0.88    	4.48    	-       	
3.18    	0.00    	0.00    	0.00    	-3.23   	2.82    	0.91    	4.58    	-       	
3.24    	0.00    	0.00    	0.00    	-3.23   	2.83    	0.95    	4.59    	-       	
3.31    	0.00    	0.00    	0.00    	-3.23   	2.83    	0.99    	4.62    	-       	
3.37    	0.00    	0.00    	0.00    	-3.23   	2.82    	1.07    	4.65    	-       	
3.44    	0.00    	0.00    	0.00    	-3.23   	2.82    	1.15    	4.67    	-       	
3.50    	0.00    	0.00    	0.00    	-3.23   	2.82    	1.24    	4.66    	-       	
3.57    	0.00    	0.00    	0.00    	-3.23   	2.82    	1.32    	4.66    	-       	
3.64    	0.00    	0.00    	0.00    	-3.23   	2.82    	1.41    	4.52    	-       	
3.72    	0.00    	0.00    	0.00    	-3.23   	2.83    	1.50    	4.53    	-       	
3.79    	0.00    	0.00    	0.00    	-3.23   	2.83    	1.66    	4.61    	-       	
3.86    	0.00    	0.00    	0.00    	-3.23   	2.83    	1.81    	4.74    	-       	
3.92    	2.08    	0.62    	64.40   	-3.23   	2.83    	1.99    	4.75    	-       	
4.00    	1.97    	0.62    	60.05   	-3.23   	2.83    	2.15    	4.71    	-       	
4.06    	1.82    	0.56    	58.05   	-3.23   	2.83    	2.37    	4.67    	-       	
4.13    	2.08    	0.62    	62.48   	-3.23   	2.84    	2.57    	4.59    	-       	
4.19    	0.00    	0.00    	0.00    	-3.23   	2.84    	2.82    	4.53    	-       	
4.26    	0.00    	0.00    	0.00    	-3.23   	2.84    	3.04    	4.50    	-       	
4.32    	2.46    	0.62    	65.97   	-3.23   	2.84    	3.34    	4.49    	-       	
4.40    	0.00    	0.00    	0.00    	-3.23   	2.84    	3.60    	4.52    	-       	
4.46    	0.00    	0.00    	0.00    	-3.23   	2.84    	3.93    	4.57    	-       	
4.53    	-31.83  	16.56   	357.95  	-3.23   	2.84    	4.22    	4.77    	-       	
4.59    	-25.96  	14.24   	546.89  	-3.23   	2.84    	4.59    	4.77    	-       	
4.66    	-24.98  	7.71    	439.51  	-3.24   	2.84    	4.91    	4.72    	gaze started: billboard_image_15	
4.73    	-24.34  	4.44    	415.26  	-3.24   	2.85    	5.32    	4.76    	-       	
4.81    	-29.75  	6.50    	547.18  	-3.24   	2.85    	5.69    	4.76    	-       	
4.87    	0.00    	0.00    	0.00    	-3.24   	2.85    	6.19    	4.77    	-       	
4.94    	0.00    	0.00    	0.00    	-3.24   	2.85    	6.61    	0.00    	-       	
5.00    	0.00    	0.00    	0.00    	-3.24   	2.85    	7.06    	4.76    	-       	
5.07    	0.00    	0.00    	0.00    	-3.24   	2.85    	7.47    	4.77    	-       	
5.13    	0.00    	0.00    	0.00    	-3.24   	2.85    	7.98    	4.76    	-       	
5.21    	0.00    	0.00    	0.00    	-3.24   	2.85    	8.39    	4.78    	-       	
5.27    	0.00    	0.00    	0.00    	-3.24   	2.85    	8.90    	4.83    	-       	
5.34    	0.00    	0.00    	0.00    	-3.24   	2.85    	9.31    	4.89    	-       	
5.40    	0.00    	0.00    	0.00    	-3.24   	2.85    	9.81    	4.91    	-       	
5.48    	0.00    	0.00    	0.00    	-3.24   	2.85    	10.21   	4.92    	-       	
5.54    	0.00    	0.00    	0.00    	-3.23   	2.85    	10.75   	4.93    	-       	
5.60    	0.00    	0.00    	0.00    	-3.23   	2.85    	11.18   	4.93    	-       	
5.66    	0.00    	0.00    	0.00    	-3.23   	2.85    	11.61   	4.92    	-       	
5.73    	0.00    	0.00    	0.00    	-3.23   	2.85    	12.05   	4.91    	-       	
5.80    	0.00    	0.00    	0.00    	-3.23   	2.85    	12.57   	4.93    	-       	
5.89    	0.00    	0.00    	0.00    	-3.23   	2.85    	13.09   	4.94    	-       	
5.95    	0.00    	0.00    	0.00    	-3.23   	2.85    	13.72   	4.93    	-       	
6.02    	0.00    	0.00    	0.00    	-3.23   	2.85    	14.17   	4.66    	-       	
6.09    	0.00    	0.00    	0.00    	-3.23   	2.85    	14.69   	4.18    	-       	
6.15    	-30.58  	16.56   	546.89  	-3.23   	2.85    	15.16   	4.84    	-       	
6.22    	-27.88  	12.84   	656.97  	-3.23   	2.85    	15.66   	4.94    	gaze started: billboard_image_15	
6.31    	-23.52  	4.22    	534.50  	-3.23   	2.85    	16.13   	4.85    	-       	
6.38    	-24.03  	6.04    	532.10  	-3.23   	2.85    	16.83   	4.87    	-       	
6.45    	-28.92  	4.78    	533.93  	-3.23   	2.85    	17.38   	4.88    	-       	
6.52    	-24.71  	3.84    	533.60  	-3.24   	2.85    	17.94   	4.89    	-       	
