seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.07    	0.00    	0.00    	0.00    	-3.21   	2.77    	0.53    	2.94    	-       	
0.14    	0.00    	0.00    	0.00    	-3.21   	2.77    	0.53    	2.90    	-       	
0.20    	3.46    	0.62    	106.06  	-3.21   	2.77    	0.53    	2.89    	-       	
0.27    	0.00    	0.00    	0.00    	-3.21   	2.77    	0.53    	2.91    	-       	
0.33    	0.00    	0.00    	0.00    	-3.21   	2.77    	0.53    	2.91    	-       	
0.42    	3.30    	0.58    	98.76   	-3.21   	2.77    	0.53    	2.92    	-       	
0.48    	0.00    	0.00    	0.00    	-3.21   	2.77    	0.53    	2.94    	-       	
0.55    	4.82    	0.62    	108.80  	-3.21   	2.77    	0.53    	2.95    	-       	
0.62    	12.58   	1.35    	31.73   	-3.21   	2.77    	0.53    	3.23    	-       	
0.69    	9.55    	2.03    	22.03   	-3.21   	2.77    	0.53    	3.19    	-       	
0.75    	9.10    	2.03    	21.26   	-3.21   	2.77    	0.53    	3.23    	-       	
0.82    	8.78    	1.97    	20.54   	-3.21   	2.77    	0.53    	3.31    	-       	
0.89    	9.02    	2.03    	21.31   	-3.21   	2.77    	0.53    	3.31    	-       	
0.96    	4.64    	2.41    	9.58    	-3.21   	2.77    	0.53    	3.44    	-       	
1.05    	4.43    	2.27    	9.58    	-3.21   	2.77    	0.53    	3.42    	-       	
1.13    	3.85    	2.49    	9.74    	-3.21   	2.77    	0.53    	3.45    	-       	
1.20    	0.00    	0.00    	0.00    	-3.21   	2.77    	0.53    	3.24    	-       	
1.27    	8.92    	1.17    	60.08   	-3.20   	2.77    	0.53    	3.23    	-       	
1.33    	8.92    	1.13    	59.55   	-3.20   	2.77    	0.53    	3.23    	-       	
1.40    	8.91    	0.67    	62.12   	-3.20   	2.77    	0.53    	3.24    	-       	
1.48    	8.72    	0.68    	45.23   	-3.20   	2.77    	0.53    	3.31    	-       	
1.57    	8.72    	1.14    	46.27   	-3.20   	2.77    	0.53    	3.31    	-       	
1.64    	8.72    	1.08    	46.40   	-3.20   	2.77    	0.53    	3.30    	-       	
1.70    	8.72    	0.99    	46.24   	-3.20   	2.77    	0.53    	3.30    	-       	
1.76    	8.72    	1.22    	47.15   	-3.20   	2.77    	0.53    	3.27    	-       	
1.83    	3.86    	0.62    	51.83   	-3.21   	2.77    	0.53    	3.23    	-       	
1.89    	0.00    	0.00    	0.00    	-3.21   	2.77    	0.53    	3.28    	-       	
1.97    	3.46    	0.62    	65.41   	-3.21   	2.77    	0.53    	3.24    	-       	
2.03    	3.72    	0.62    	67.61   	-3.21   	2.77    	0.53    	3.22    	-       	
2.10    	0.00    	0.00    	0.00    	-3.21   	2.77    	0.53    	3.17    	-       	
2.16    	0.00    	0.00    	0.00    	-3.21   	2.77    	0.53    	3.22    	-       	
2.22    	-7.76   	1.98    	11.89   	-3.21   	2.77    	0.53    	3.27    	-       	
2.28    	-7.91   	1.92    	11.91   	-3.21   	2.77    	0.53    	3.29    	-       	
2.34    	-7.93   	1.94    	11.91   	-3.22   	2.77    	0.53    	3.21    	-       	
2.41    	-7.76   	1.92    	11.91   	-3.22   	2.77    	0.53    	3.19    	-       	
2.48    	-7.63   	1.92    	11.91   	-3.22   	2.77    	0.53    	3.22    	-       	
2.55    	-7.01   	2.31    	11.89   	-3.22   	2.77    	0.53    	3.21    	-       	
2.71    	-26.17  	1.13    	42.04   	-3.22   	2.77    	0.53    	3.30    	-       	
2.77    	-29.34  	1.39    	39.98   	-3.22   	2.77    	0.53    	3.33    	-       	
2.83    	-29.43  	1.22    	37.98   	-3.22   	2.77    	0.53    	3.29    	-       	
2.89    	-28.37  	1.53    	40.48   	-3.22   	2.77    	0.53    	3.19    	-       	
2.95    	-28.37  	1.85    	40.77   	-3.22   	2.77    	0.53    	3.19    	-       	
3.02    	-28.37  	1.80    	40.79   	-3.22   	2.77    	0.53    	3.18    	-       	
3.09    	-28.37  	1.83    	40.71   	-3.22   	2.77    	0.53    	3.22    	-       	
3.15    	0.00    	0.00    	0.00    	-3.22   	2.77    	0.53    	3.02    	-       	
3.21    	0.00    	0.00    	0.00    	-3.22   	2.77    	0.53    	3.09    	-       	
3.27    	0.00    	0.00    	0.00    	-3.22   	2.77    	0.53    	3.03    	-       	
3.33    	0.00    	0.00    	0.00    	-3.22   	2.77    	0.53    	3.05    	-       	
3.39    	0.00    	0.00    	0.00    	-3.22   	2.77    	0.53    	3.06    	-       	
3.47    	0.00    	0.00    	0.00    	-3.22   	2.77    	0.53    	3.06    	-       	
3.53    	0.00    	0.00    	0.00    	-3.22   	2.77    	0.53    	3.09    	-       	
3.61    	0.00    	0.00    	0.00    	-3.21   	2.77    	0.53    	3.12    	-       	
3.68    	0.00    	0.00    	0.00    	-3.21   	2.77    	0.53    	3.14    	-       	
3.75    	0.00    	0.00    	0.00    	-3.21   	2.77    	0.53    	3.24    	-       	
3.82    	0.00    	0.00    	0.00    	-3.21   	2.77    	0.53    	3.24    	-       	
3.89    	4.56    	0.62    	69.92   	-3.21   	2.77    	0.54    	3.18    	-       	
3.95    	3.78    	0.62    	60.14   	-3.21   	2.77    	0.58    	3.18    	-       	
4.01    	2.88    	0.62    	49.87   	-3.21   	2.77    	0.62    	3.20    	-       	
4.07    	2.24    	0.62    	44.66   	-3.21   	2.77    	0.69    	3.24    	-       	
4.14    	2.24    	0.62    	45.68   	-3.21   	2.77    	0.77    	3.23    	-       	
4.21    	1.82    	0.53    	46.20   	-3.21   	2.77    	0.88    	3.23    	-       	
4.30    	1.82    	0.58    	45.84   	-3.21   	2.77    	1.01    	3.26    	-       	
4.37    	2.71    	0.62    	53.92   	-3.21   	2.77    	1.20    	3.28    	-       	
4.45    	2.97    	0.62    	57.51   	-3.21   	2.77    	1.38    	3.31    	-       	
4.52    	2.53    	0.62    	53.78   	-3.21   	2.77    	1.61    	3.33    	-       	
4.59    	2.30    	0.62    	52.65   	-3.22   	2.77    	1.80    	3.32    	-       	
4.66    	0.00    	0.00    	0.00    	-3.22   	2.77    	2.03    	3.46    	-       	
4.74    	0.00    	0.00    	0.00    	-3.22   	2.77    	2.27    	3.41    	-       	
4.80    	0.00    	0.00    	0.00    	-3.22   	2.77    	2.62    	3.38    	-       	
4.87    	0.00    	0.00    	0.00    	-3.22   	2.77    	2.87    	3.34    	-       	
4.93    	0.00    	0.00    	0.00    	-3.22   	2.77    	3.14    	3.23    	-       	
5.00    	0.00    	0.00    	0.00    	-3.22   	2.77    	3.43    	3.21    	-       	
5.06    	0.00    	0.00    	0.00    	-3.21   	2.77    	3.79    	3.20    	-       	
5.13    	0.00    	0.00    	0.00    	-3.21   	2.77    	4.12    	3.22    	-       	
5.19    	-21.15  	0.62    	53.01   	-3.21   	2.77    	4.50    	3.34    	-       	
5.26    	-22.84  	0.62    	55.56   	-3.21   	2.77    	4.83    	3.36    	-       	
5.31    	-22.70  	0.62    	55.19   	-3.21   	2.77    	5.21    	3.39    	-       	
5.38    	-21.58  	0.62    	51.98   	-3.21   	2.77    	5.58    	3.40    	-       	
5.44    	-20.55  	0.62    	49.39   	-3.21   	2.77    	5.98    	3.43    	-       	
5.51    	-22.81  	0.62    	48.64   	-3.21   	2.77    	6.38    	3.53    	-       	
5.57    	-20.44  	0.62    	43.57   	-3.21   	2.77    	6.88    	3.51    	-       	
5.64    	-20.30  	0.62    	43.54   	-3.21   	2.77    	7.34    	3.53    	-       	
5.70    	-20.40  	0.62    	44.16   	-3.21   	2.77    	7.86    	3.52    	-       	
5.79    	-21.59  	0.62    	46.42   	-3.21   	2.77    	8.32    	3.49    	-       	
5.85    	0.00    	0.00    	0.00    	-3.21   	2.77    	8.99    	3.31    	-       	
5.92    	8.30    	0.81    	120.84  	-3.21   	2.77    	9.50    	3.26    	-       	
5.98    	3.44    	0.62    	66.62   	-3.21   	2.77    	10.07   	3.27    	-       	
6.05    	0.00    	0.00    	0.00    	-3.21   	2.77    	10.53   	3.25    	-       	
6.11    	0.00    	0.00    	0.00    	-3.21   	2.77    	11.05   	3.23    	-       	
6.18    	2.32    	0.62    	55.49   	-3.21   	2.77    	11.56   	3.24    	-       	
6.23    	2.62    	0.62    	63.08   	-3.21   	2.77    	12.11   	3.23    	-       	
6.30    	2.30    	0.62    	58.62   	-3.21   	2.77    	12.58   	3.22    	-       	
6.36    	8.72    	1.10    	50.75   	-3.21   	2.77    	13.09   	3.37    	-       	
6.43    	8.72    	1.48    	51.63   	-3.21   	2.77    	13.58   	3.31    	-       	
6.50    	8.72    	1.74    	51.26   	-3.21   	2.77    	14.16   	3.29    	-       	
6.57    	8.72    	1.76    	51.67   	-3.21   	2.77    	14.66   	3.24    	-       	
6.63    	8.72    	1.63    	52.08   	-3.21   	2.77    	15.23   	3.23    	-       	
6.69    	8.72    	1.59    	51.70   	-3.21   	2.77    	15.70   	3.22    	-       	
6.75    	8.72    	1.76    	51.11   	-3.21   	2.77    	16.20   	3.26    	-       	
6.81    	6.19    	0.62    	59.24   	-3.21   	2.77    	16.68   	3.32    	-       	
6.89    	0.00    	0.00    	0.00    	-3.20   	2.77    	17.18   	3.34    	-       	
6.95    	-17.93  	0.52    	59.72   	-3.20   	2.77    	17.80   	3.42    	-       	
7.01    	0.00    	0.00    	0.00    	-3.20   	2.77    	18.33   	3.42    	-       	
7.09    	-17.93  	0.57    	57.89   	-3.20   	2.77    	18.81   	3.47    	-       	
7.15    	-22.80  	0.62    	63.22   	-3.21   	2.77    	19.40   	3.45    	-       	
7.21    	-25.37  	0.62    	55.41   	-3.21   	2.77    	19.85   	3.54    	-       	
7.27    	-25.00  	0.62    	54.70   	-3.21   	2.77    	20.38   	3.51    	-       	
7.33    	-25.09  	0.62    	54.98   	-3.21   	2.77    	20.86   	3.48    	-       	
7.39    	-24.03  	0.62    	53.58   	-3.22   	2.77    	21.35   	3.49    	-       	
7.46    	-24.31  	0.62    	55.15   	-3.22   	2.77    	21.85   	3.54    	-       	
7.53    	-23.66  	0.62    	54.54   	-3.23   	2.77    	22.42   	3.54    	-       	
7.60    	-23.34  	0.62    	54.68   	-3.23   	2.77    	22.93   	3.55    	-       	
7.66    	-25.73  	0.62    	52.70   	-3.23   	2.77    	23.49   	3.61    	-       	
7.73    	-28.12  	0.62    	56.36   	-3.23   	2.77    	23.98   	3.64    	-       	
7.79    	-27.43  	0.62    	55.65   	-3.23   	2.77    	24.56   	3.60    	-       	
7.85    	-28.15  	0.64    	56.14   	-3.24   	2.77    	25.04   	3.63    	-       	
7.93    	-25.79  	0.62    	53.72   	-3.24   	2.77    	25.54   	3.63    	-       	
8.00    	0.00    	0.00    	0.00    	-3.24   	2.77    	26.15   	3.40    	-       	
8.06    	0.00    	0.00    	0.00    	-3.23   	2.77    	26.69   	3.43    	-       	
8.13    	0.00    	0.00    	0.00    	-3.23   	2.77    	27.21   	3.46    	-       	
8.19    	0.00    	0.00    	0.00    	-3.23   	2.77    	27.76   	3.43    	-       	
8.25    	0.00    	0.00    	0.00    	-3.22   	2.77    	28.25   	3.39    	-       	
8.32    	0.00    	0.00    	0.00    	-3.22   	2.77    	28.73   	3.33    	-       	
8.38    	0.00    	0.00    	0.00    	-3.22   	2.77    	29.21   	3.32    	-       	
8.44    	0.00    	0.00    	0.00    	-3.22   	2.77    	29.70   	3.30    	-       	
8.50    	0.00    	0.00    	0.00    	-3.22   	2.77    	30.19   	3.29    	-       	
8.56    	0.00    	0.00    	0.00    	-3.22   	2.77    	30.69   	3.26    	-       	
8.63    	9.53    	0.56    	95.93   	-3.22   	2.77    	31.21   	3.26    	-       	
8.69    	5.20    	0.62    	66.24   	-3.22   	2.77    	31.76   	3.36    	-       	
8.76    	0.00    	0.00    	0.00    	-3.22   	2.77    	32.24   	3.34    	-       	
8.82    	0.00    	0.00    	0.00    	-3.21   	2.77    	32.73   	3.28    	-       	
8.89    	1.96    	0.62    	64.02   	-3.21   	2.77    	33.22   	3.28    	-       	
8.95    	2.44    	0.62    	66.85   	-3.21   	2.77    	33.79   	3.26    	-       	
9.03    	0.00    	0.00    	0.00    	-3.21   	2.77    	34.28   	3.27    	-       	
9.09    	0.00    	0.00    	0.00    	-3.21   	2.77    	34.96   	3.29    	-       	
9.16    	0.00    	0.00    	0.00    	-3.20   	2.77    	35.45   	3.31    	-       	
9.21    	0.00    	0.00    	0.00    	-3.20   	2.77    	35.93   	3.32    	-       	
9.28    	0.00    	0.00    	0.00    	-3.20   	2.77    	36.41   	3.32    	-       	
9.34    	0.00    	0.00    	0.00    	-3.20   	2.77    	36.90   	3.34    	-       	
9.40    	8.92    	1.20    	59.92   	-3.20   	2.77    	37.40   	3.62    	-       	
9.46    	8.92    	1.56    	59.37   	-3.20   	2.77    	37.89   	3.61    	-       	
9.53    	8.92    	1.53    	59.60   	-3.20   	2.77    	38.36   	3.61    	-       	
9.59    	8.91    	1.56    	62.15   	-3.20   	2.77    	38.95   	3.61    	-       	
9.65    	8.91    	1.64    	64.13   	-3.20   	2.77    	39.42   	3.51    	-       	
9.72    	8.91    	1.62    	64.44   	-3.20   	2.77    	39.93   	3.51    	-       	
9.79    	10.23   	1.95    	63.13   	-3.20   	2.77    	40.43   	3.62    	-       	
9.85    	13.63   	1.64    	58.56   	-3.20   	2.77    	41.00   	3.65    	-       	
9.91    	0.00    	0.00    	0.00    	-3.20   	2.77    	41.46   	3.65    	-       	
9.97    	15.08   	1.68    	60.37   	-3.19   	2.77    	41.97   	3.63    	-       	
10.07   	18.95   	1.54    	64.45   	-3.19   	2.77    	42.46   	3.59    	-       	
10.13   	18.22   	1.89    	64.51   	-3.19   	2.77    	43.22   	3.58    	-       	
10.20   	55.47   	0.95    	109.18  	-3.19   	2.77    	43.74   	3.74    	-       	
10.26   	0.00    	0.00    	0.00    	-3.19   	2.77    	44.28   	3.41    	-       	
10.32   	0.00    	0.00    	0.00    	-3.19   	2.77    	44.75   	3.46    	-       	
10.38   	0.00    	0.00    	0.00    	-3.19   	2.77    	45.26   	3.46    	-       	
10.44   	0.00    	0.00    	0.00    	-3.19   	2.77    	45.74   	3.46    	-       	
10.51   	0.00    	0.00    	0.00    	-3.19   	2.77    	46.24   	3.42    	-       	
10.58   	0.00    	0.00    	0.00    	-3.19   	2.77    	46.74   	3.37    	-       	
10.64   	0.00    	0.00    	0.00    	-3.20   	2.77    	47.31   	3.30    	-       	
10.70   	0.00    	0.00    	0.00    	-3.20   	2.77    	47.77   	3.31    	-       	
10.76   	0.00    	0.00    	0.00    	-3.20   	2.77    	48.29   	3.31    	-       	
10.82   	0.00    	0.00    	0.00    	-3.21   	2.77    	48.76   	3.34    	-       	
10.88   	0.00    	0.00    	0.00    	-3.21   	2.77    	49.27   	3.31    	-       	
10.94   	0.00    	0.00    	0.00    	-3.22   	2.77    	49.73   	3.39    	-       	
11.00   	-35.57  	0.54    	104.86  	-3.22   	2.77    	50.25   	3.45    	-       	
11.07   	0.00    	0.00    	0.00    	-3.23   	2.77    	50.71   	3.50    	-       	
11.14   	0.00    	0.00    	0.00    	-3.23   	2.77    	51.22   	3.48    	-       	
11.21   	0.00    	0.00    	0.00    	-3.24   	2.77    	51.77   	3.48    	-       	
11.27   	0.00    	0.00    	0.00    	-3.24   	2.77    	52.38   	3.48    	-       	
